dt_iso,city_name,temp,pressure,humidity,temp_min,temp_max,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
2015-01-01 00:00:00+01:00,Valencia,270.475,1001,77,270.475,270.475,1,62,0,0,0,0,800,clear,sky is clear,01n
2015-01-01 01:00:00+01:00,Valencia,270.475,1001,77,270.475,270.475,1,62,0,0,0,0,800,clear,sky is clear,01n
2015-01-01 02:00:00+01:00,Valencia,269.686,1002,78,269.686,269.686,0,23,0,0,0,0,800,clear,sky is clear,01n
2015-01-01 03:00:00+01:00,Valencia,269.686,1002,78,269.686,269.686,0,23,0,0,0,0,800,clear,sky is clear,01n
2015-01-01 04:00:00+01:00,Valencia,269.686,1002,78,269.686,269.686,0,23,0,0,0,0,800,clear,sky is clear,01n
2015-01-01 05:00:00+01:00,Valencia,270.292,1004,71,270.292,270.292,2,321,0,0,0,0,800,clear,sky is clear,01n
2015-01-01 06:00:00+01:00,Valencia,270.292,1004,71,270.292,270.292,2,321,0,0,0,0,800,clear,sky is clear,01n
2015-01-01 07:00:00+01:00,Valencia,270.292,1004,71,270.292,270.292,2,321,0,0,0,0,800,clear,sky is clear,01n
2015-01-01 08:00:00+01:00,Valencia,274.601,1005,71,274.601,274.601,1,307,0,0,0,0,800,clear,sky is clear,01d
2015-01-01 09:00:00+01:00,Valencia,274.601,1005,71,274.601,274.601,1,307,0,0,0,0,800,clear,sky is clear,01d
2015-01-01 10:00:00+01:00,Valencia,274.601,1005,71,274.601,274.601,1,307,0,0,0,0,800,clear,sky is clear,01d
2015-01-01 11:00:00+01:00,Valencia,284.824,1006,55,284.824,284.824,1,255,0,0,0,0,800,clear,sky is clear,01d
2015-01-01 12:00:00+01:00,Valencia,284.824,1006,55,284.824,284.824,1,255,0,0,0,0,800,clear,sky is clear,01d
2015-01-01 13:00:00+01:00,Valencia,284.824,1006,55,284.824,284.824,1,255,0,0,0,0,800,clear,sky is clear,01d
2015-01-01 14:00:00+01:00,Valencia,285.05065625,1015,52,285.05065625,285.05065625,1,248,0,0,0,0,800,clear,sky is clear,1
2015-01-01 15:00:00+01:00,Valencia,285.27734375,1025,50,285.27734375,285.27734375,1,242,0,0,0,0,800,clear,sky is clear,1
2015-01-01 16:00:00+01:00,Valencia,281.024,1021,67,281.024,281.024,1,230,0,0,0,0,800,clear,sky is clear,1
2015-01-01 17:00:00+01:00,Valencia,282.744,1035,58,282.744,282.744,1,226,0,0,0,0,800,clear,sky is clear,1
2015-01-01 18:00:00+01:00,Valencia,279.984,1035,68,279.984,279.984,1,216,0,0,0,0,800,clear,sky is clear,1
2015-01-01 19:00:00+01:00,Valencia,277.8761875,1017,69,277.8761875,277.8761875,1,235,0,0,0,0,800,clear,sky is clear,1
2015-01-01 20:00:00+01:00,Valencia,275.0075,1021,81,275.0075,275.0075,1,220,0,0,0,0,800,clear,sky is clear,1
2015-01-01 21:00:00+01:00,Valencia,272.791,1006,84,272.791,272.791,1,235,0,0,0,0,800,clear,sky is clear,01n
2015-01-01 22:00:00+01:00,Valencia,272.791,1006,84,272.791,272.791,1,235,0,0,0,0,800,clear,sky is clear,01n
2015-01-01 23:00:00+01:00,Valencia,271.229,1006,82,271.229,271.229,1,265,0,0,0,0,800,clear,sky is clear,01n
2015-01-02 00:00:00+01:00,Valencia,271.229,1006,82,271.229,271.229,1,265,0,0,0,0,800,clear,sky is clear,01n
2015-01-02 01:00:00+01:00,Valencia,271.229,1006,82,271.229,271.229,1,265,0,0,0,0,800,clear,sky is clear,01n
2015-01-02 02:00:00+01:00,Valencia,270.664,1005,82,270.664,270.664,1,275,0,0,0,0,800,clear,sky is clear,01n
2015-01-02 03:00:00+01:00,Valencia,270.664,1005,82,270.664,270.664,1,275,0,0,0,0,800,clear,sky is clear,01n
2015-01-02 04:00:00+01:00,Valencia,270.664,1005,82,270.664,270.664,1,275,0,0,0,0,800,clear,sky is clear,01n
2015-01-02 05:00:00+01:00,Valencia,270.277,1006,78,270.277,270.277,1,284,0,0,0,0,800,clear,sky is clear,01n
2015-01-02 06:00:00+01:00,Valencia,270.277,1006,78,270.277,270.277,1,284,0,0,0,0,800,clear,sky is clear,01n
2015-01-02 07:00:00+01:00,Valencia,270.277,1006,78,270.277,270.277,1,284,0,0,0,0,800,clear,sky is clear,01n
2015-01-02 08:00:00+01:00,Valencia,274.43,1007,70,274.43,274.43,2,289,0,0,0,0,800,clear,sky is clear,01d
2015-01-02 09:00:00+01:00,Valencia,274.43,1007,70,274.43,274.43,2,289,0,0,0,0,800,clear,sky is clear,01d
2015-01-02 10:00:00+01:00,Valencia,274.43,1007,70,274.43,274.43,2,289,0,0,0,0,800,clear,sky is clear,01d
2015-01-02 11:00:00+01:00,Valencia,285.595,1007,52,285.595,285.595,1,265,0,0,0,0,800,clear,sky is clear,01d
2015-01-02 12:00:00+01:00,Valencia,286.304,1022,44,286.304,286.304,1,289,0,0,0,0,800,clear,sky is clear,1
2015-01-02 13:00:00+01:00,Valencia,285.595,1007,52,285.595,285.595,1,265,0,0,0,0,800,clear,sky is clear,01d
2015-01-02 14:00:00+01:00,Valencia,287.2833125,1036,37,287.2833125,287.2833125,1,275,0,0,0,0,800,clear,sky is clear,1
2015-01-02 15:00:00+01:00,Valencia,287.5536875,1036,37,287.5536875,287.5536875,1,236,0,0,0,0,800,clear,sky is clear,1
2015-01-02 16:00:00+01:00,Valencia,282.42,1037,54,282.42,282.42,1,253,0,0,0,0,800,clear,sky is clear,1
2015-01-02 17:00:00+01:00,Valencia,284.49165625,1036,48,284.49165625,284.49165625,1,196,0,0,0,0,800,clear,sky is clear,1
2015-01-02 18:00:00+01:00,Valencia,281.15934375,1036,59,281.15934375,281.15934375,1,194,0,0,0,0,800,clear,sky is clear,1
2015-01-02 19:00:00+01:00,Valencia,277.545,1006,81,277.545,277.545,1,226,0,0,0,0,800,clear,sky is clear,01n
2015-01-02 20:00:00+01:00,Valencia,275.707,1022,75,275.707,275.707,1,227,0,0,0,0,800,clear,sky is clear,1
2015-01-02 21:00:00+01:00,Valencia,273.587,1007,79,273.587,273.587,1,262,0,0,0,0,800,clear,sky is clear,01n
2015-01-02 22:00:00+01:00,Valencia,273.587,1007,79,273.587,273.587,1,262,0,0,0,0,800,clear,sky is clear,01n
2015-01-02 23:00:00+01:00,Valencia,272.333,1007,78,272.333,272.333,1,271,0,0,0,0,800,clear,sky is clear,01n
2015-01-03 00:00:00+01:00,Valencia,272.333,1007,78,272.333,272.333,1,271,0,0,0,0,800,clear,sky is clear,1
2015-01-03 01:00:00+01:00,Valencia,272.333,1007,78,272.333,272.333,1,271,0,0,0,0,800,clear,sky is clear,01n
2015-01-03 02:00:00+01:00,Valencia,271.967,1006,80,271.967,271.967,1,266,0,0,0,8,800,clear,sky is clear,02n
2015-01-03 03:00:00+01:00,Valencia,271.967,1006,80,271.967,271.967,1,266,0,0,0,8,800,clear,sky is clear,02n
2015-01-03 04:00:00+01:00,Valencia,271.967,1006,80,271.967,271.967,1,266,0,0,0,8,800,clear,sky is clear,02n
2015-01-03 05:00:00+01:00,Valencia,271.969,1005,80,271.969,271.969,2,265,0,0,0,12,801,clouds,few clouds,02n
2015-01-03 06:00:00+01:00,Valencia,271.969,1005,80,271.969,271.969,2,265,0,0,0,12,801,clouds,few clouds,02n
2015-01-03 07:00:00+01:00,Valencia,271.969,1005,80,271.969,271.969,2,265,0,0,0,12,801,clouds,few clouds,02n
2015-01-03 08:00:00+01:00,Valencia,275.827,1006,78,275.827,275.827,2,261,0,0,0,0,800,clear,sky is clear,01d
2015-01-03 09:00:00+01:00,Valencia,275.827,1006,78,275.827,275.827,2,261,0,0,0,0,800,clear,sky is clear,01d
2015-01-03 10:00:00+01:00,Valencia,275.827,1006,78,275.827,275.827,2,261,0,0,0,0,800,clear,sky is clear,01d
2015-01-03 11:00:00+01:00,Valencia,287.968,1005,51,287.968,287.968,2,272,0,0,0,0,800,clear,sky is clear,01d
2015-01-03 12:00:00+01:00,Valencia,287.968,1005,51,287.968,287.968,2,272,0,0,0,0,800,clear,sky is clear,01d
2015-01-03 13:00:00+01:00,Valencia,287.968,1005,51,287.968,287.968,2,272,0,0,0,0,800,clear,sky is clear,01d
2015-01-03 14:00:00+01:00,Valencia,287.968,1005,51,287.968,287.968,2,272,0,0,0,0,800,clear,sky is clear,01d
2015-01-03 15:00:00+01:00,Valencia,290.323,1003,51,290.323,290.323,2,260,0,0,0,0,800,clear,sky is clear,01d
2015-01-03 16:00:00+01:00,Valencia,288.18425,1010,55,288.18425,288.18425,2,261,0,0,0,0,800,clear,sky is clear,1
2015-01-03 17:00:00+01:00,Valencia,287.5973125,1032,53,287.5973125,287.5973125,2,265,0,0,0,0,800,clear,sky is clear,1
2015-01-03 18:00:00+01:00,Valencia,284.6826875,1032,60,284.6826875,284.6826875,2,264,0,0,0,0,800,clear,sky is clear,1
2015-01-03 19:00:00+01:00,Valencia,281.768,1003,72,281.768,281.768,2,264,0,0,0,0,800,clear,sky is clear,01n
2015-01-03 20:00:00+01:00,Valencia,277.502,1003,79,277.502,277.502,2,272,0,0,0,0,800,clear,sky is clear,01n
2015-01-03 21:00:00+01:00,Valencia,277.502,1003,79,277.502,277.502,2,272,0,0,0,0,800,clear,sky is clear,01n
2015-01-03 22:00:00+01:00,Valencia,277.502,1003,79,277.502,277.502,2,272,0,0,0,0,800,clear,sky is clear,01n
2015-01-03 23:00:00+01:00,Valencia,276.168,1003,78,276.168,276.168,2,278,0,0,0,0,800,clear,sky is clear,01n
2015-01-04 00:00:00+01:00,Valencia,276.168,1003,78,276.168,276.168,2,278,0,0,0,0,800,clear,sky is clear,01n
2015-01-04 01:00:00+01:00,Valencia,276.168,1003,78,276.168,276.168,2,278,0,0,0,0,800,clear,sky is clear,01n
2015-01-04 02:00:00+01:00,Valencia,275.243,1002,77,275.243,275.243,2,274,0,0,0,0,800,clear,sky is clear,01n
2015-01-04 03:00:00+01:00,Valencia,275.243,1002,77,275.243,275.243,2,274,0,0,0,0,800,clear,sky is clear,01n
2015-01-04 04:00:00+01:00,Valencia,275.243,1002,77,275.243,275.243,2,274,0,0,0,0,800,clear,sky is clear,01n
2015-01-04 05:00:00+01:00,Valencia,274.779,1002,75,274.779,274.779,2,282,0,0,0,0,800,clear,sky is clear,01n
2015-01-04 06:00:00+01:00,Valencia,274.779,1002,75,274.779,274.779,2,282,0,0,0,0,800,clear,sky is clear,01n
2015-01-04 07:00:00+01:00,Valencia,274.779,1002,75,274.779,274.779,2,282,0,0,0,0,800,clear,sky is clear,01n
2015-01-04 08:00:00+01:00,Valencia,277.761,1003,74,277.761,277.761,1,285,0,0,0,0,800,clear,sky is clear,01d
2015-01-04 09:00:00+01:00,Valencia,277.761,1003,74,277.761,277.761,1,285,0,0,0,0,800,clear,sky is clear,01d
2015-01-04 10:00:00+01:00,Valencia,277.761,1003,74,277.761,277.761,1,285,0,0,0,0,800,clear,sky is clear,01d
2015-01-04 11:00:00+01:00,Valencia,277.761,1003,74,277.761,277.761,1,285,0,0,0,0,800,clear,sky is clear,01d
2015-01-04 12:00:00+01:00,Valencia,288.936,1002,57,288.936,288.936,1,284,0,0,0,0,800,clear,sky is clear,01d
2015-01-04 13:00:00+01:00,Valencia,288.936,1002,57,288.936,288.936,1,284,0,0,0,0,800,clear,sky is clear,01d
2015-01-04 14:00:00+01:00,Valencia,289.305,1002,55,289.305,289.305,1,207,0,0,0,0,800,clear,sky is clear,1
2015-01-04 15:00:00+01:00,Valencia,289.674,1001,53,289.674,289.674,1,130,0,0,0,0,800,clear,sky is clear,01d
2015-01-04 16:00:00+01:00,Valencia,289.742,1001,57,289.742,289.742,1,173,0,0,0,0,800,clear,sky is clear,01d
2015-01-04 17:00:00+01:00,Valencia,285.2135,1001,74,285.2135,285.2135,1,132,0,0,0,0,800,clear,sky is clear,1
2015-01-04 18:00:00+01:00,Valencia,280.685,1002,92,280.685,280.685,2,92,0,0,0,0,800,clear,sky is clear,01n
2015-01-04 19:00:00+01:00,Valencia,278.057,1002,89,278.057,278.057,1,95,0,0,0,0,800,clear,sky is clear,1
2015-01-04 20:00:00+01:00,Valencia,275.429,1003,87,275.429,275.429,1,99,0,0,0,0,800,clear,sky is clear,01n
2015-01-04 21:00:00+01:00,Valencia,275.429,1018,91,275.429,275.429,1,99,0,0,0,0,800,clear,sky is clear,1
2015-01-04 22:00:00+01:00,Valencia,275.429,1003,87,275.429,275.429,1,99,0,0,0,0,800,clear,sky is clear,01n
2015-01-04 23:00:00+01:00,Valencia,274.5185,1018,91,274.5185,274.5185,1,224,0,0,0,0,800,clear,sky is clear,1
2015-01-05 00:00:00+01:00,Valencia,273.608,1003,86,273.608,273.608,1,349,0,0,0,0,800,clear,sky is clear,01n
2015-01-05 01:00:00+01:00,Valencia,273.608,1003,86,273.608,273.608,1,349,0,0,0,0,800,clear,sky is clear,01n
2015-01-05 02:00:00+01:00,Valencia,273.553,1003,84,273.553,273.553,2,317,0,0,0,0,800,clear,sky is clear,01n
2015-01-05 03:00:00+01:00,Valencia,273.553,1003,84,273.553,273.553,2,317,0,0,0,0,800,clear,sky is clear,01n
2015-01-05 04:00:00+01:00,Valencia,273.553,1003,84,273.553,273.553,2,317,0,0,0,0,800,clear,sky is clear,01n
2015-01-05 05:00:00+01:00,Valencia,273.614,1002,84,273.614,273.614,1,326,0,0,0,0,800,clear,sky is clear,01n
2015-01-05 06:00:00+01:00,Valencia,273.614,1002,84,273.614,273.614,1,326,0,0,0,0,800,clear,sky is clear,01n
2015-01-05 07:00:00+01:00,Valencia,273.614,1002,84,273.614,273.614,1,326,0,0,0,0,800,clear,sky is clear,01n
2015-01-05 08:00:00+01:00,Valencia,277.061,1002,83,277.061,277.061,1,324,0,0,0,0,800,clear,sky is clear,01d
2015-01-05 09:00:00+01:00,Valencia,277.061,1002,83,277.061,277.061,1,324,0,0,0,0,800,clear,sky is clear,01d
2015-01-05 10:00:00+01:00,Valencia,276.909,1001,84,276.909,276.909,1,299,0,0,0,0,800,clear,sky is clear,01d
2015-01-05 11:00:00+01:00,Valencia,286.983,1001,68,286.983,286.983,1,201,0,0,0,0,800,clear,sky is clear,01d
2015-01-05 12:00:00+01:00,Valencia,286.983,1001,68,286.983,286.983,1,201,0,0,0,0,800,clear,sky is clear,01d
2015-01-05 13:00:00+01:00,Valencia,286.983,1001,68,286.983,286.983,1,201,0,0,0,0,800,clear,sky is clear,01d
2015-01-05 14:00:00+01:00,Valencia,288.058,998,63,288.058,288.058,1,199,0,0,0,0,800,clear,sky is clear,01d
2015-01-05 15:00:00+01:00,Valencia,287.702,1013,64,287.702,287.702,1,174,0,0,0,0,800,clear,sky is clear,1
2015-01-05 16:00:00+01:00,Valencia,284.912,1010,76,284.912,284.912,1,169,0,0,0,0,800,clear,sky is clear,1
2015-01-05 17:00:00+01:00,Valencia,284.96165625,1028,76,284.96165625,284.96165625,1,141,0,0,0,0,800,clear,sky is clear,1
2015-01-05 18:00:00+01:00,Valencia,282.57734375,1028,86,282.57734375,282.57734375,1,133,0,0,0,0,800,clear,sky is clear,1
2015-01-05 19:00:00+01:00,Valencia,278.664,1005,84,278.664,278.664,1,118,0,0,0,0,800,clear,sky is clear,1
2015-01-05 20:00:00+01:00,Valencia,275.77,998,91,275.77,275.77,0,108,0,0,0,0,800,clear,sky is clear,01n
2015-01-05 21:00:00+01:00,Valencia,275.77,998,91,275.77,275.77,0,108,0,0,0,0,800,clear,sky is clear,01n
2015-01-05 22:00:00+01:00,Valencia,275.77,998,91,275.77,275.77,0,108,0,0,0,0,800,clear,sky is clear,01n
2015-01-05 23:00:00+01:00,Valencia,274.8905,997,88,274.8905,274.8905,1,196,0,0,0,0,800,clear,sky is clear,1
2015-01-06 00:00:00+01:00,Valencia,274.011,996,86,274.011,274.011,1,285,0,0,0,0,800,clear,sky is clear,01n
2015-01-06 01:00:00+01:00,Valencia,274.011,996,86,274.011,274.011,1,285,0,0,0,0,800,clear,sky is clear,01n
2015-01-06 02:00:00+01:00,Valencia,273.142,995,86,273.142,273.142,1,265,0,0,0,0,800,clear,sky is clear,01n
2015-01-06 03:00:00+01:00,Valencia,273.142,995,86,273.142,273.142,1,265,0,0,0,0,800,clear,sky is clear,01n
2015-01-06 04:00:00+01:00,Valencia,273.142,995,86,273.142,273.142,1,265,0,0,0,0,800,clear,sky is clear,01n
2015-01-06 04:00:00+01:00,Valencia,273.142,995,86,273.142,273.142,1,265,0,0,0,0,800,clear,sky is clear,01n
2015-01-06 05:00:00+01:00,Valencia,272.325,995,86,272.325,272.325,1,276,0,0,0,8,800,clear,sky is clear,02n
2015-01-06 06:00:00+01:00,Valencia,272.325,995,86,272.325,272.325,1,276,0,0,0,8,800,clear,sky is clear,02n
2015-01-06 07:00:00+01:00,Valencia,272.325,995,86,272.325,272.325,1,276,0,0,0,8,800,clear,sky is clear,02n
2015-01-06 08:00:00+01:00,Valencia,275.545,995,90,275.545,275.545,1,284,0,0,0,8,800,clear,sky is clear,02d
2015-01-06 09:00:00+01:00,Valencia,275.545,995,90,275.545,275.545,1,284,0,0,0,8,800,clear,sky is clear,02d
2015-01-06 10:00:00+01:00,Valencia,275.545,995,90,275.545,275.545,1,284,0,0,0,8,800,clear,sky is clear,02d
2015-01-06 11:00:00+01:00,Valencia,285.676,995,68,285.676,285.676,1,276,0,0,0,0,800,clear,sky is clear,01d
2015-01-06 12:00:00+01:00,Valencia,285.676,995,68,285.676,285.676,1,276,0,0,0,0,800,clear,sky is clear,01d
2015-01-06 13:00:00+01:00,Valencia,286.4,994,66,286.4,286.4,1,206,0,0,0,0,800,clear,sky is clear,1
2015-01-06 14:00:00+01:00,Valencia,287.124,994,64,287.124,287.124,0,136,0,0,0,0,800,clear,sky is clear,01d
2015-01-06 15:00:00+01:00,Valencia,287.124,994,64,287.124,287.124,0,136,0,0,0,0,800,clear,sky is clear,01d
2015-01-06 16:00:00+01:00,Valencia,283.237,995,79,283.237,283.237,0,110,0,0,0,4,800,clear,sky is clear,2
2015-01-06 17:00:00+01:00,Valencia,279.35,995,94,279.35,279.35,1,85,0,0,0,8,800,clear,sky is clear,02n
2015-01-06 18:00:00+01:00,Valencia,279.973,995,96,279.973,279.973,1,87,0,0,0,24,801,clouds,few clouds,02n
2015-01-06 19:00:00+01:00,Valencia,278.3905,996,95,278.3905,278.3905,1,78,0,0,0,44,802,clouds,scattered clouds,3
2015-01-06 20:00:00+01:00,Valencia,276.808,996,94,276.808,276.808,1,70,0,0,0,64,803,clouds,broken clouds,04n
2015-01-06 21:00:00+01:00,Valencia,276.808,1011,96,276.808,276.808,1,70,0,0,0,64,803,clouds,broken clouds,4
2015-01-06 22:00:00+01:00,Valencia,278.16334375,997,95,278.16334375,278.16334375,1,254,0,0,0,82,803,clouds,broken clouds,4
2015-01-06 23:00:00+01:00,Valencia,278.841,997,96,278.841,278.841,1,347,0,0,0,92,804,clouds,overcast clouds,04n
2015-01-07 00:00:00+01:00,Valencia,278.841,997,96,278.841,278.841,1,347,0,0,0,92,804,clouds,overcast clouds,04n
2015-01-07 01:00:00+01:00,Valencia,278.841,997,96,278.841,278.841,1,347,0,0,0,92,804,clouds,overcast clouds,04n
2015-01-07 02:00:00+01:00,Valencia,279.626,998,99,279.626,279.626,1,314,0.3,0,0,88,500,rain,light rain,10n
2015-01-07 03:00:00+01:00,Valencia,279.626,998,99,279.626,279.626,1,314,0.3,0,0,88,500,rain,light rain,10n
2015-01-07 04:00:00+01:00,Valencia,279.626,998,99,279.626,279.626,1,314,0.3,0,0,88,500,rain,light rain,10n
2015-01-07 05:00:00+01:00,Valencia,278.987,998,96,278.987,278.987,2,329,0,0,0,48,802,clouds,scattered clouds,03n
2015-01-07 06:00:00+01:00,Valencia,278.987,998,96,278.987,278.987,2,329,0,0,0,48,802,clouds,scattered clouds,03n
2015-01-07 07:00:00+01:00,Valencia,278.987,998,96,278.987,278.987,2,329,0,0,0,48,802,clouds,scattered clouds,03n
2015-01-07 08:00:00+01:00,Valencia,278.0316875,1029,90,278.0316875,278.0316875,1,344,0.3,0,0,68,500,rain,light rain,10
2015-01-07 09:00:00+01:00,Valencia,278.77334375,1030,86,278.77334375,278.77334375,2,342,0.3,0,0,80,500,rain,light rain,10
2015-01-07 10:00:00+01:00,Valencia,281.3868125,1011,83,281.3868125,281.3868125,1,296,0.3,0,0,27,500,rain,light rain,10
2015-01-07 11:00:00+01:00,Valencia,281.8165,1015,79,281.8165,281.8165,1,302,0.3,0,0,50,500,rain,light rain,10
2015-01-07 12:00:00+01:00,Valencia,284.118,1000,77,284.118,284.118,1,264,0,0,0,8,800,clear,sky is clear,02d
2015-01-07 13:00:00+01:00,Valencia,284.3325,1007,75,284.3325,284.3325,1,234,0.3,0,0,8,500,rain,light rain,10
2015-01-07 14:00:00+01:00,Valencia,284.11334375,1030,72,284.11334375,284.11334375,1,250,0.3,0,0,32,500,rain,light rain,10
2015-01-07 15:00:00+01:00,Valencia,284.5446875,1030,72,284.5446875,284.5446875,1,199,0.3,0,0,20,500,rain,light rain,10
2015-01-07 16:00:00+01:00,Valencia,281.38,1031,85,281.38,281.38,1,204,0.3,0,0,26,500,rain,light rain,10
2015-01-07 17:00:00+01:00,Valencia,283.01,1030,80,283.01,283.01,1,133,0.3,0,0,8,500,rain,light rain,10
2015-01-07 18:00:00+01:00,Valencia,281.044,1030,88,281.044,281.044,1,119,0.3,0,0,8,500,rain,light rain,10
2015-01-07 19:00:00+01:00,Valencia,280.3815,1031,87,280.3815,280.3815,1,138,0,0,0,26,802,clouds,scattered clouds,3
2015-01-07 20:00:00+01:00,Valencia,278.85,1032,93,278.85,278.85,1,136,0,0,0,32,802,clouds,scattered clouds,03n
2015-01-07 21:00:00+01:00,Valencia,278.25,1032,94,278.25,278.25,1,136,0,0,0,32,802,clouds,scattered clouds,03n
2015-01-07 22:00:00+01:00,Valencia,277.85,1033,94,277.85,277.85,1,220,0,0,0,50,802,clouds,scattered clouds,3
2015-01-07 23:00:00+01:00,Valencia,277.45,1033,95,277.45,277.45,2,305,0,0,0,68,803,clouds,broken clouds,04n
2015-01-08 00:00:00+01:00,Valencia,279.85,1033,94,279.85,279.85,2,305,0,0,0,68,803,clouds,broken clouds,04n
2015-01-08 01:00:00+01:00,Valencia,278.95,1033,94,278.95,278.95,1,303,0,0,0,46,802,clouds,scattered clouds,3
2015-01-08 02:00:00+01:00,Valencia,278.05,1033,95,278.05,278.05,1,302,0,0,0,24,801,clouds,few clouds,02n
2015-01-08 03:00:00+01:00,Valencia,277.25,1034,95,277.25,277.25,1,302,0,0,0,24,801,clouds,few clouds,02n
2015-01-08 04:00:00+01:00,Valencia,276.75,1034,95,276.75,276.75,1,302,0,0,0,24,801,clouds,few clouds,02n
2015-01-08 05:00:00+01:00,Valencia,276.45,1034,96,276.45,276.45,1,302,0,0,0,24,801,clouds,few clouds,02n
2015-01-08 06:00:00+01:00,Valencia,276.05,1034,95,276.05,276.05,1,286,0,0,0,0,800,clear,sky is clear,01n
2015-01-08 07:00:00+01:00,Valencia,275.55,1035,95,275.55,275.55,1,286,0,0,0,0,800,clear,sky is clear,01n
2015-01-08 08:00:00+01:00,Valencia,275.15,1036,95,275.15,275.15,1,286,0,0,0,0,800,clear,sky is clear,01d
2015-01-08 09:00:00+01:00,Valencia,278.35,1037,95,278.35,278.35,2,296,0,0,0,0,800,clear,sky is clear,01d
2015-01-08 10:00:00+01:00,Valencia,282.05,1037,82,282.05,282.05,2,296,0,0,0,0,800,clear,sky is clear,01d
2015-01-08 11:00:00+01:00,Valencia,284.25,1037,68,284.25,284.25,2,296,0,0,0,0,800,clear,sky is clear,01d
2015-01-08 12:00:00+01:00,Valencia,285.55,1037,65,285.55,285.55,1,158,0,0,0,0,800,clear,sky is clear,01d
2015-01-08 13:00:00+01:00,Valencia,286.85,1036,54,286.85,286.85,1,252,0,0,0,0,800,clear,sky is clear,01d
2015-01-08 14:00:00+01:00,Valencia,287.75,1036,52,287.75,287.75,1,222,0,0,0,0,800,clear,sky is clear,01d
2015-01-08 15:00:00+01:00,Valencia,289.05,1037,46,289.05,289.05,3,145,0,0,0,0,800,clear,sky is clear,01d
2015-01-08 16:00:00+01:00,Valencia,286.675,1037,55,286.675,286.675,2,155,0,0,0,0,800,clear,sky is clear,1
2015-01-08 17:00:00+01:00,Valencia,283.982,1037,69,283.982,283.982,1,213,0,0,0,0,800,clear,sky is clear,1
2015-01-08 18:00:00+01:00,Valencia,281.766,1038,76,281.766,281.766,1,199,0,0,0,0,800,clear,sky is clear,1
2015-01-08 19:00:00+01:00,Valencia,279.55,1038,84,279.55,279.55,1,186,0,0,0,0,800,clear,sky is clear,01n
2015-01-08 20:00:00+01:00,Valencia,278.85,1038,84,278.85,278.85,6,310,0,0,0,0,800,clear,sky is clear,01n
2015-01-08 21:00:00+01:00,Valencia,281.05,1039,72,281.05,281.05,3,359,0,0,0,0,800,clear,sky is clear,01n
2015-01-08 22:00:00+01:00,Valencia,280.25,1040,79,280.25,280.25,6,223,0,0,0,0,800,clear,sky is clear,01n
2015-01-08 23:00:00+01:00,Valencia,278.85,1040,80,278.85,278.85,1,27,0,0,0,0,800,clear,sky is clear,01n
2015-01-09 00:00:00+01:00,Valencia,277.75,1040,82,277.75,277.75,1,294,0,0,0,0,800,clear,sky is clear,01n
2015-01-09 01:00:00+01:00,Valencia,276.95,1040,83,276.95,276.95,1,294,0,0,0,0,800,clear,sky is clear,01n
2015-01-09 02:00:00+01:00,Valencia,277.45,1040,77,277.45,277.45,1,310,0,0,0,0,800,clear,sky is clear,01n
2015-01-09 03:00:00+01:00,Valencia,278.95,1041,70,278.95,278.95,1,310,0,0,0,0,800,clear,sky is clear,01n
2015-01-09 04:00:00+01:00,Valencia,277.05,1041,76,277.05,277.05,1,310,0,0,0,0,800,clear,sky is clear,01n
2015-01-09 05:00:00+01:00,Valencia,277,1041,76,277,277,1,310,0,0,0,0,800,clear,sky is clear,1
2015-01-09 06:00:00+01:00,Valencia,276.95,1041,77,276.95,276.95,1,311,0,0,0,0,800,clear,sky is clear,01n
2015-01-09 07:00:00+01:00,Valencia,276.6,1041,77,276.6,276.6,1,311,0,0,0,0,800,clear,sky is clear,1
2015-01-09 08:00:00+01:00,Valencia,276.25,1042,78,276.25,276.25,1,311,0,0,0,0,800,clear,sky is clear,01n
2015-01-09 09:00:00+01:00,Valencia,276.545,1042,77,276.545,276.545,1,305,0,0,0,0,800,clear,sky is clear,1
2015-01-09 10:00:00+01:00,Valencia,284.85,1042,53,284.85,284.85,2,303,0,0,0,0,800,clear,sky is clear,01d
2015-01-09 11:00:00+01:00,Valencia,282.295,1041,60,282.295,282.295,2,265,0,0,0,0,800,clear,sky is clear,1
2015-01-09 12:00:00+01:00,Valencia,287.75,1041,45,287.75,287.75,3,231,0,0,0,0,800,clear,sky is clear,01d
2015-01-09 13:00:00+01:00,Valencia,289.35,1040,41,289.35,289.35,4,242,0,0,0,0,800,clear,sky is clear,1
2015-01-09 14:00:00+01:00,Valencia,290.95,1039,37,290.95,290.95,6,254,0,0,0,0,800,clear,sky is clear,01d
2015-01-09 15:00:00+01:00,Valencia,289.956,1039,43,289.956,289.956,4,247,0,0,0,0,800,clear,sky is clear,1
2015-01-09 16:00:00+01:00,Valencia,286.82040625,1040,55,286.82040625,286.82040625,4,248,0,0,0,0,800,clear,sky is clear,1
2015-01-09 17:00:00+01:00,Valencia,286.1833125,1040,61,286.1833125,286.1833125,1,240,0,0,0,0,800,clear,sky is clear,1
2015-01-09 18:00:00+01:00,Valencia,283.40465625,1040,72,283.40465625,283.40465625,1,240,0,0,0,0,800,clear,sky is clear,1
